timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734359209571,188,Agregar/actions/Cart.action-119,200,,Carga Compra 1-445,text,true,,4681,880,138,138,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,188,0,0
1734359209572,186,Carga/images/separator.gif-99,200,,Carga Compra 1-553,bin,true,,338,689,138,138,https://petstore.octoperf.com/images/separator.gif,186,0,0
1734359209572,186,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-537,bin,true,,583,687,138,138,https://petstore.octoperf.com/images/sm_cats.gif,186,0,0
1734359209572,186,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-540,bin,true,,963,693,138,138,https://petstore.octoperf.com/images/reptiles_icon.gif,186,0,0
1734359209572,186,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-535,bin,true,,583,687,138,138,https://petstore.octoperf.com/images/sm_cats.gif,186,0,0
1734359209571,187,Agregar/actions/Cart.action-119,200,,Carga Compra 1-447,text,true,,4681,880,138,138,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,187,0,0
1734359209572,186,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-515,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,186,0,0
1734359209572,186,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-517,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,186,0,0
1734359209571,187,Loguin/actions/Catalog.action-115,200,,Carga Compra 1-469,text,true,,4973,898,138,138,https://petstore.octoperf.com/actions/Catalog.action,187,0,0
1734359209571,187,CargaLoguin/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E-113,200,,Carga Compra 1-482,text,true,,4095,872,138,138,https://petstore.octoperf.com/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E?signonForm=,187,0,0
1734359209571,186,Carga/images/sm_reptiles.gif-109,200,,Carga Compra 1-498,bin,true,,692,691,138,138,https://petstore.octoperf.com/images/sm_reptiles.gif,186,0,0
1734359209371,386,Carga/images/splash.gif-101,200,,Carga Compra 1-529,bin,true,,36395,686,138,138,https://petstore.octoperf.com/images/splash.gif,200,0,0
1734359209571,186,Carga/images/birds_icon.gif-106,200,,Carga Compra 1-509,bin,true,,765,690,138,138,https://petstore.octoperf.com/images/birds_icon.gif,186,0,0
1734359209035,722,Carga/actions/Catalog.action-97,200,,Carga Compra 1-561,text,true,,5664,789,138,138,https://petstore.octoperf.com/actions/Catalog.action,722,0,539
1734359209574,182,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-530,bin,true,,702,689,138,138,https://petstore.octoperf.com/images/cats_icon.gif,182,0,0
1734359209571,185,Carga/images/sm_reptiles.gif-109,200,,Carga Compra 1-496,bin,true,,692,691,138,138,https://petstore.octoperf.com/images/sm_reptiles.gif,185,0,0
1734359209569,187,CargaLoguin/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E-113,200,,Carga Compra 1-481,text,true,,4095,872,138,138,https://petstore.octoperf.com/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E?signonForm=,187,0,0
1734359209569,187,CargaLoguin/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E-113,200,,Carga Compra 1-476,text,true,,4095,872,138,138,https://petstore.octoperf.com/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E?signonForm=,187,0,0
1734359209569,186,Busqueda/images/fish1.gif-117,200,,Carga Compra 1-458,bin,true,,12936,685,138,138,https://petstore.octoperf.com/images/fish1.gif,186,0,0
1734359209568,187,Busqueda/images/fish1.gif-117,200,,Carga Compra 1-457,bin,true,,12936,685,138,138,https://petstore.octoperf.com/images/fish1.gif,185,0,0
1734359209388,367,Carga/images/splash.gif-101,200,,Carga Compra 1-534,bin,true,,36395,686,138,138,https://petstore.octoperf.com/images/splash.gif,183,0,0
1734359209571,182,Carga/images/sm_dogs.gif-112,200,,Carga Compra 1-503,bin,true,,600,687,138,138,https://petstore.octoperf.com/images/sm_dogs.gif,182,0,0
1734359209566,187,CargaLoguin/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E-113,200,,Carga Compra 1-477,text,true,,4095,872,138,138,https://petstore.octoperf.com/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E?signonForm=,187,0,0
1734359209571,182,Carga/images/sm_dogs.gif-112,200,,Carga Compra 1-508,bin,true,,600,687,138,138,https://petstore.octoperf.com/images/sm_dogs.gif,182,0,0
1734359209566,187,Agregar/actions/Cart.action-119,200,,Carga Compra 1-444,text,true,,4681,880,138,138,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,187,0,0
1734359209566,187,BusquedaAgregar/actions/Catalog.action-118,200,,Carga Compra 1-461,text,true,,4123,848,138,138,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,187,0,0
1734359209568,185,BusquedaAgregar/actions/Catalog.action-118,200,,Carga Compra 1-463,text,true,,4123,848,138,138,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,185,0,0
1734359209568,185,CargaLoguin/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E-113,200,,Carga Compra 1-487,text,true,,4093,872,138,138,https://petstore.octoperf.com/actions/Account.action;jsessionid=FB73E2EC6189136D6535597A31CEBD3E?signonForm=,185,0,0
1734359209563,190,Agregar/actions/Cart.action-119,200,,Carga Compra 1-451,text,true,,4681,880,138,138,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,187,0,0
1734359209569,181,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-516,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,181,0,0
1734359209568,182,Carga/images/separator.gif-99,200,,Carga Compra 1-550,bin,true,,338,689,138,138,https://petstore.octoperf.com/images/separator.gif,182,0,0
1734359209566,184,BusquedaAgregar/actions/Catalog.action-118,200,,Carga Compra 1-459,text,true,,4123,848,138,138,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,184,0,0
1734359209569,181,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-519,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,181,0,0
1734359209568,182,Carga/images/dogs_icon.gif-108,200,,Carga Compra 1-518,bin,true,,762,689,138,138,https://petstore.octoperf.com/images/dogs_icon.gif,182,0,0
1734359209563,187,Loguin/actions/Catalog.action-115,200,,Carga Compra 1-470,text,true,,4973,898,138,138,https://petstore.octoperf.com/actions/Catalog.action,187,0,0
1734359209566,183,Carga/images/sm_reptiles.gif-109,200,,Carga Compra 1-495,bin,true,,692,691,138,138,https://petstore.octoperf.com/images/sm_reptiles.gif,183,0,0
1734359209563,186,Carga/images/birds_icon.gif-106,200,,Carga Compra 1-505,bin,true,,765,690,138,138,https://petstore.octoperf.com/images/birds_icon.gif,186,0,0
